"id","userid","anotheruser","firstcontacttimestamp","lastcontacttimestamp","distance","rssi","batterylevel"
437,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 16:02:53.18-03","2022-11-14 16:06:23.506-03",245,-87.0,28
438,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 16:04:23.138-03","2022-11-14 16:11:23.46-03",97,-64.0,27
439,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 16:11:53.066-03","2022-11-14 16:11:53.273-03",222,-84.0,26
440,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 16:11:53.106-03","2022-11-14 16:11:53.305-03",47,-63.0,26
441,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 16:11:53.139-03","2022-11-14 16:11:53.34-03",139,-77.0,26
442,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 16:12:23.073-03","2022-11-14 16:13:53.407-03",218,-84.0,25
443,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 16:12:23.515-03","2022-11-14 16:13:53.435-03",46,-63.0,25
444,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 16:12:23.586-03","2022-11-14 16:13:53.469-03",139,-77.0,25
445,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 16:05:40.9-03","2022-11-14 16:05:56.138-03",396,-96.0,94
446,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 16:05:40.936-03","2022-11-14 16:05:56.146-03",460,-97.0,94
447,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 16:05:40.962-03","2022-11-14 16:05:56.162-03",0,-35.0,94
448,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 16:05:40.979-03","2022-11-14 16:05:56.175-03",101,-81.0,94
449,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 16:06:13.231-03","2022-11-14 16:06:13.309-03",381,-94.0,94
450,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 16:37:02.259-03","2022-11-14 16:37:19.71-03",217,-85.0,32
451,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 16:37:02.283-03","2022-11-14 16:37:19.719-03",10,-55.0,32
452,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 16:37:02.302-03","2022-11-14 16:37:02.548-03",357,-93.0,32
453,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 16:14:08.379-03","2022-11-14 16:16:24.931-03",233,-85.0,23
454,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 16:14:08.428-03","2022-11-14 16:16:24.964-03",48,-63.0,23
455,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 16:14:08.471-03","2022-11-14 16:16:35.263-03",135,-77.0,23
456,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 16:53:46.702-03","2022-11-14 16:53:46.815-03",25,-61.0,93
457,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 16:37:55.435-03","2022-11-14 16:37:55.638-03",305,-98.0,32
458,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 16:37:55.468-03","2022-11-14 16:38:14.194-03",2,-34.0,32
459,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 16:38:14.019-03","2022-11-14 16:38:14.205-03",296,-90.0,32
460,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 16:53:58.727-03","2022-11-14 16:53:58.828-03",556,-100.0,93
461,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 16:53:58.747-03","2022-11-14 16:53:58.837-03",98,-81.0,93
462,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 16:05:48.344-03","2022-11-14 16:05:48.504-03",105,-87.0,81
463,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 16:05:48.359-03","2022-11-14 16:05:48.511-03",278,-89.0,81
464,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 16:05:48.381-03","2022-11-14 16:05:59.015-03",23,-65.0,81
465,"a90d7e53-db59-49be-9ccd-5709053f3202","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 16:04:20.718-03","2022-11-14 16:04:20.718-03",74,-66.0,100
466,"a90d7e53-db59-49be-9ccd-5709053f3202","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 16:04:20.733-03","2022-11-14 16:04:20.733-03",186,-84.0,100
467,"a90d7e53-db59-49be-9ccd-5709053f3202","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 16:04:20.742-03","2022-11-14 16:04:20.742-03",34,-84.0,100
468,"a90d7e53-db59-49be-9ccd-5709053f3202","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 19:35:38.008-03","2022-11-14 19:35:38.008-03",47,-69.0,91
469,"a90d7e53-db59-49be-9ccd-5709053f3202","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 19:35:38.046-03","2022-11-14 19:35:41.127-03",64,-67.0,91
470,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 19:35:46.472-03","2022-11-14 19:35:59.933-03",406,-95.0,21
471,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 19:36:00.034-03","2022-11-14 19:36:00.034-03",111,-75.0,20
472,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 19:36:00.148-03","2022-11-14 19:36:00.148-03",1,-46.0,20
473,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 19:36:46.682-03","2022-11-14 19:36:46.727-03",630,-102.0,77
474,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 19:36:46.692-03","2022-11-14 19:36:47.632-03",74,-69.0,77
475,"4dc30af1-793b-47c6-83ad-8412f2ff4f7c","207ff938-b66d-4137-8343-7088616af16f","2022-11-13 20:04:55.643-03","2022-11-13 20:04:55.688-03",0,-43.0,28
476,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 19:35:46.086-03","2022-11-14 19:36:02.47-03",8,-40.0,64
477,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 19:35:46.108-03","2022-11-14 19:37:49.309-03",192,-79.0,64
478,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 19:35:46.124-03","2022-11-14 19:38:04.324-03",72,-75.0,64
479,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 19:36:32.469-03","2022-11-14 19:38:04.31-03",253,-85.0,64
480,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 19:38:38.482-03","2022-11-14 19:39:18.127-03",29,-62.0,63
481,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 19:37:29.241-03","2022-11-14 19:37:29.406-03",278,-89.0,77
482,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 19:37:29.274-03","2022-11-14 19:37:29.422-03",108,-85.0,77
483,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 19:40:57.53-03","2022-11-14 19:40:57.606-03",713,-104.0,77
484,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 19:40:57.543-03","2022-11-14 19:40:57.612-03",106,-72.0,77
485,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 19:39:33.266-03","2022-11-14 19:39:44.376-03",12,-54.0,63
486,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 19:39:44.298-03","2022-11-14 19:39:44.349-03",47,-65.0,63
487,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 19:41:47.798-03","2022-11-14 19:42:28.197-03",5,-35.0,63
488,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 19:41:47.816-03","2022-11-14 19:42:28.205-03",134,-70.0,63
489,"a90d7e53-db59-49be-9ccd-5709053f3202","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 19:35:44.698-03","2022-11-14 19:37:51.932-03",25,-61.0,91
490,"a90d7e53-db59-49be-9ccd-5709053f3202","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 19:37:51.912-03","2022-11-14 19:37:51.95-03",148,-79.0,91
491,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 19:36:15.116-03","2022-11-14 19:42:39.383-03",29,-62.0,19
492,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 19:36:34.927-03","2022-11-14 19:40:53.078-03",296,-86.0,18
493,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 19:36:35.04-03","2022-11-14 19:41:35.31-03",261,-88.0,18
494,"b6661f70-3752-433b-9b22-6446c959522c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 19:38:53.087-03","2022-11-14 19:40:23.079-03",381,-95.0,18
495,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 19:41:53.15-03","2022-11-14 19:42:39.459-03",5,-46.0,17
496,"4dc30af1-793b-47c6-83ad-8412f2ff4f7c","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 19:38:53.245-03","2022-11-14 19:39:39.422-03",228,-97.0,62
497,"4dc30af1-793b-47c6-83ad-8412f2ff4f7c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 19:38:53.285-03","2022-11-14 19:38:53.285-03",102,-90.0,62
498,"4dc30af1-793b-47c6-83ad-8412f2ff4f7c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 19:38:53.301-03","2022-11-14 19:38:53.301-03",35,-88.0,62
499,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 19:38:52.875-03","2022-11-14 19:40:14.313-03",460,-99.0,68
500,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 19:38:52.92-03","2022-11-14 19:40:25.073-03",119,-72.0,68
501,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 19:42:33.482-03","2022-11-14 19:42:33.506-03",129,-76.0,63
502,"a90d7e53-db59-49be-9ccd-5709053f3202","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-15 09:53:28.066-03","2022-11-15 09:53:28.066-03",69,-69.0,58
503,"a90d7e53-db59-49be-9ccd-5709053f3202","207ff938-b66d-4137-8343-7088616af16f","2022-11-15 09:53:28.104-03","2022-11-15 09:53:28.104-03",114,-69.0,58
504,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-15 09:53:42.218-03","2022-11-15 09:53:42.218-03",116,-74.0,19
505,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-15 09:53:29.587-03","2022-11-15 09:53:29.587-03",103,-66.0,20
506,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","207ff938-b66d-4137-8343-7088616af16f","2022-11-15 09:53:29.635-03","2022-11-15 09:54:28.808-03",148,-72.0,20
507,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-15 10:14:32.868-03","2022-11-15 10:15:15.025-03",181,-82.0,20
508,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 19:02:59.763-03","2022-11-14 19:02:59.883-03",136,-71.0,30
509,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 19:02:59.772-03","2022-11-14 19:02:59.892-03",161,-82.0,30
510,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 19:02:59.779-03","2022-11-14 19:02:59.899-03",381,-95.0,30
511,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 19:41:07.904-03","2022-11-14 19:41:07.961-03",55,-63.0,77
512,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-15 21:09:02.475-03","2022-11-15 21:09:54.019-03",7,-50.0,68
513,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-15 21:09:32.478-03","2022-11-15 21:09:54.03-03",61,-65.0,68
514,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-15 21:09:32.487-03","2022-11-15 21:09:54.038-03",1,-54.0,68
515,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-15 21:09:21.042-03","2022-11-15 21:09:21.071-03",80,-70.0,40
516,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-15 21:09:21.061-03","2022-11-15 21:10:06.332-03",20,-64.0,40
517,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-15 21:10:06.27-03","2022-11-15 21:10:06.314-03",25,-61.0,40
518,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-15 21:10:51.173-03","2022-11-15 21:13:07.668-03",8,-55.0,39
519,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-15 21:10:51.206-03","2022-11-15 21:10:51.341-03",34,-63.0,39
520,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-15 21:10:51.237-03","2022-11-15 21:10:51.357-03",261,-88.0,39
521,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-15 21:13:07.634-03","2022-11-15 21:13:07.674-03",132,-82.0,39
522,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-15 21:13:07.643-03","2022-11-15 21:13:07.682-03",261,-88.0,39
523,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-15 21:10:09.633-03","2022-11-15 21:10:32.51-03",4,-56.0,68
524,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-15 21:10:09.651-03","2022-11-15 21:11:17.226-03",73,-65.0,68
525,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-15 21:10:09.668-03","2022-11-15 21:11:02.553-03",1,-52.0,68
526,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-15 21:11:02.471-03","2022-11-15 21:11:17.212-03",217,-85.0,68
527,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-15 21:11:17.195-03","2022-11-15 21:11:17.238-03",245,-88.0,68
528,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-15 21:13:50.431-03","2022-11-15 21:13:50.453-03",245,-87.0,68
529,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-15 21:13:50.444-03","2022-11-15 21:13:50.461-03",161,-86.0,68
530,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-15 21:09:33.403-03","2022-11-15 21:09:44.322-03",68,-64.0,91
531,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-15 21:09:33.415-03","2022-11-15 21:09:44.344-03",57,-67.0,91
532,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-15 21:09:33.422-03","2022-11-15 21:09:55.47-03",107,-78.0,91
533,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-15 21:18:40.412-03","2022-11-15 21:18:42.72-03",315,-91.0,95
534,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-15 21:09:12.752-03","2022-11-15 21:09:27.263-03",7,-68.0,75
535,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","207ff938-b66d-4137-8343-7088616af16f","2022-11-15 21:09:12.837-03","2022-11-15 21:09:27.314-03",16,-58.0,75
536,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-15 21:09:27.21-03","2022-11-15 21:09:27.21-03",9,-54.0,75
537,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-15 21:18:39.64-03","2022-11-15 21:18:39.64-03",122,-75.0,72
541,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 19:42:51.288-03","2022-11-14 19:42:51.351-03",86,-69.0,16
542,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-15 21:23:36.068-03","2022-11-15 21:24:15.09-03",284,-91.0,100
543,"b6661f70-3752-433b-9b22-6446c959522c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-15 21:23:51.077-03","2022-11-15 21:24:14.863-03",97,-76.0,100
544,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-15 21:24:14.991-03","2022-11-15 21:24:14.991-03",3,-61.0,100
545,"b6661f70-3752-433b-9b22-6446c959522c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-15 21:24:44.709-03","2022-11-15 21:24:44.709-03",324,-95.0,100
546,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-15 21:24:44.75-03","2022-11-15 21:24:44.75-03",278,-84.0,100
547,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-15 21:24:44.786-03","2022-11-15 21:24:44.786-03",49,-35.0,100
548,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-15 21:13:24.214-03","2022-11-15 21:13:24.345-03",357,-97.0,39
549,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-15 21:13:24.245-03","2022-11-15 21:13:57.556-03",357,-94.0,39
550,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-15 21:13:24.266-03","2022-11-15 21:13:57.568-03",186,-91.0,39
551,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-15 21:24:55.475-03","2022-11-15 21:25:20.891-03",55,-47.0,39
552,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-15 21:24:55.515-03","2022-11-15 21:25:20.906-03",287,-91.0,39
553,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-15 21:25:20.842-03","2022-11-15 21:25:20.898-03",278,-89.0,39
554,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-15 21:14:05.986-03","2022-11-15 21:14:06.014-03",167,-80.0,68
555,"b6661f70-3752-433b-9b22-6446c959522c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-15 21:25:21.245-03","2022-11-15 21:26:15.24-03",315,-95.0,100
556,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-15 21:25:21.343-03","2022-11-15 21:26:15.276-03",325,-87.0,100
557,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-15 21:25:21.394-03","2022-11-15 21:26:15.313-03",7,-55.0,100
558,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-15 21:26:15.037-03","2022-11-15 21:26:15.342-03",169,-89.0,100
559,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-15 21:26:30.497-03","2022-11-15 21:26:31.622-03",0,-44.0,100
560,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-15 21:26:31.028-03","2022-11-15 21:26:35.157-03",171,-81.0,100
561,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","b6661f70-3752-433b-9b22-6446c959522c","2022-11-15 21:23:36.047-03","2022-11-15 21:24:18.325-03",64,-75.0,71
562,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-15 21:23:36.106-03","2022-11-15 21:23:55.539-03",245,-81.0,71
563,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-15 21:29:44.636-03","2022-11-15 21:29:46.84-03",21,-60.0,69
564,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","b6661f70-3752-433b-9b22-6446c959522c","2022-11-15 21:29:46.796-03","2022-11-15 21:29:46.796-03",490,-98.0,69
565,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-15 21:24:12.638-03","2022-11-15 21:24:27.645-03",58,-74.0,100
566,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-15 21:24:12.656-03","2022-11-15 21:24:27.653-03",56,-64.0,100
567,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-15 21:24:12.669-03","2022-11-15 21:24:27.66-03",235,-91.0,100
568,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-15 21:24:45.161-03","2022-11-15 21:24:45.161-03",522,-99.0,100
569,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-15 21:26:34.077-03","2022-11-15 21:26:34.077-03",12,-54.0,100
570,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-15 21:26:34.098-03","2022-11-15 21:26:44.887-03",76,-81.0,100
571,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-15 21:26:34.12-03","2022-11-15 21:26:44.909-03",406,-91.0,100
572,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-15 21:26:44.858-03","2022-11-15 21:26:44.858-03",336,-98.0,100
573,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-15 21:25:30.898-03","2022-11-15 21:25:41.695-03",146,-84.0,39
574,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-15 21:25:30.915-03","2022-11-15 21:25:31.075-03",315,-91.0,39
575,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-15 21:25:30.93-03","2022-11-15 21:25:41.707-03",381,-94.0,39
576,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-15 21:26:02.107-03","2022-11-15 21:26:02.208-03",3,-74.0,67
577,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-15 21:26:02.119-03","2022-11-15 21:26:02.213-03",278,-89.0,67
578,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-15 21:26:02.133-03","2022-11-15 21:26:02.219-03",161,-80.0,67
579,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-15 21:26:02.142-03","2022-11-15 21:26:53.025-03",97,-42.0,67
